ticker,trough_date,peak_date,trough_price,peak_price,gain_pct,duration_days
BMRN,2022-06-14,2023-01-27,71.4800033569336,117.2699966430664,64.05986448752896,227
BMY,2019-07-15,2020-01-21,34.2305908203125,53.04351806640625,54.959399751084995,190
BMY,2021-11-30,2022-06-27,44.552024841308594,67.51856231689453,51.54992967747537,209
BX,2016-10-17,2017-06-02,15.243433952331543,23.193862915039062,52.156416904286,228
BX,2018-10-29,2019-07-03,23.18621253967285,37.13827133178711,60.173945047046985,247
BX,2020-03-20,2020-12-02,30.31703758239746,50.76647186279297,67.45195411925327,257
BX,2020-12-03,2021-08-04,50.60165023803711,99.0322265625,95.70948002019462,244
BX,2022-12-28,2023-09-15,64.54949188232422,104.49855041503906,61.88903640875013,261
BX,2023-10-27,2024-07-16,83.01244354248047,128.75607299804688,55.10454517840778,263
C,2016-04-07,2016-12-20,29.820743560791016,45.38425827026367,52.190230192435294,257
C,2018-12-24,2019-07-24,38.131324768066406,57.27946472167969,50.216298725737296,212
C,2020-03-23,2020-06-08,28.360441207885742,49.59670639038086,74.87988295679364,77
C,2020-10-28,2021-06-02,33.64746856689453,67.16899108886719,99.62568938976351,217
C,2023-10-04,2024-05-21,36.50250244140625,61.23328399658203,67.75092089884409,230
CDNS,2018-10-11,2019-07-01,39.130001068115234,73.3499984741211,87.45207378460755,263
CDNS,2019-10-22,2020-07-09,62.939998626708984,101.52999877929688,61.312362558921286,261
CDNS,2020-07-13,2021-03-01,98.20999908447266,147.44000244140625,50.12728216664553,231
CDNS,2021-03-08,2021-11-17,119.68000030517578,187.74000549316406,56.86831969789433,254
CDNS,2022-10-14,2023-06-13,147.4499969482422,239.0,62.08884703055887,242
CIEN,2016-05-13,2017-01-25,15.729999542236328,25.18000030517578,60.076293947532754,257
CIEN,2018-02-05,2018-09-04,21.040000915527344,32.06999969482422,52.423946289645016,211
CIEN,2018-10-11,2019-06-06,28.239999771118164,45.4900016784668,61.083576654241654,238
CIEN,2019-10-29,2020-07-06,35.849998474121094,56.56999969482422,57.796379644646834,251
CIEN,2020-09-24,2021-06-07,38.81999969482422,60.77000045776367,56.543021472166565,256
CIEN,2021-09-21,2021-12-29,50.84000015258789,77.5999984741211,52.6357164461398,99
CIEN,2023-08-16,2024-03-04,40.43000030517578,62.47999954223633,54.53870658081035,201
CIEN,2024-04-19,2024-12-16,43.560001373291016,91.13999938964844,109.22864214033585,241
CLF,2015-03-20,2015-05-05,4.07179594039917,6.230794906616211,53.02326044377823,46
CLF,2015-07-27,2015-09-09,2.2726306915283203,4.147550582885742,82.49998111644607,44
CLF,2015-11-20,2016-08-04,2.04536771774292,7.679596424102783,275.46287435186866,258
CLF,2016-10-27,2017-02-14,4.80093240737915,11.391559600830078,137.27806672139297,110
CLF,2017-06-02,2018-01-11,5.388027667999268,8.342448234558105,54.833062274453766,223
CLF,2018-02-05,2018-09-25,6.107694149017334,12.224858283996582,100.1550501012471,232
CLF,2018-12-20,2019-02-08,7.404987812042236,11.27389144897461,52.247265426158215,50
CLF,2020-03-23,2020-12-04,3.021526336669922,12.550000190734863,315.3529968752959,256
CLF,2020-12-07,2021-08-10,12.59000015258789,26.020000457763672,106.67196300561781,246
CLF,2021-10-01,2022-03-28,19.65999984741211,33.06999969482422,68.20956231684457,178
CLF,2022-07-14,2023-03-03,14.520000457763672,22.790000915527344,56.95592422203954,232
CLF,2023-05-31,2023-12-19,13.880000114440918,21.149999618530273,52.37751760913576,202
CMG,2017-10-30,2018-06-22,5.374000072479248,9.398799896240234,74.89392946554577,235
CMG,2018-06-28,2019-03-18,8.56719970703125,13.116000175476074,53.095534410287456,263
CMG,2019-11-08,2020-07-22,14.632399559020996,23.705400466918945,62.006240817175936,257
CMG,2022-11-09,2023-07-18,27.516399383544922,43.06399917602539,56.503031431423715,251
CMG,2023-09-27,2024-06-13,36.12160110473633,65.3051986694336,80.79264670488446,260
COIN,2021-06-08,2021-11-09,220.66000366210938,357.3900146484375,61.964111627451544,154
COIN,2022-06-30,2022-08-08,47.02000045776367,98.0199966430664,108.46447402975707,39
COIN,2022-12-28,2023-07-19,32.529998779296875,110.1500015258789,238.6105307694689,203
